,state,regional_division,population,article_title,revision_id,article_quality
9457,Michigan,East North Central,10034113.0,"Sheridan Township, Calhoun County, Michigan",1167671001,Start
9458,Michigan,East North Central,10034113.0,"Sheridan Township, Clare County, Michigan",1167671012,C
9459,Michigan,East North Central,10034113.0,"Sheridan Township, Huron County, Michigan",1167671029,Start
9460,Michigan,East North Central,10034113.0,"Sheridan Township, Mason County, Michigan",1174452969,Start
9461,Michigan,East North Central,10034113.0,"Sheridan Township, Mecosta County, Michigan",1177475439,Start
9462,Michigan,East North Central,10034113.0,"Sheridan, Michigan",1167671069,C
9463,Michigan,East North Central,10034113.0,"Sheridan Charter Township, Michigan",1133263087,Start
9464,Michigan,East North Central,10034113.0,"Sherman Township, Gladwin County, Michigan",1167671178,C
9465,Michigan,East North Central,10034113.0,"Sherman Township, Huron County, Michigan",1167671184,C
9466,Michigan,East North Central,10034113.0,"Sherman Township, Iosco County, Michigan",1167671192,C
9467,Michigan,East North Central,10034113.0,"Sherman Township, Isabella County, Michigan",1167671194,Start
9468,Michigan,East North Central,10034113.0,"Sherman Township, Keweenaw County, Michigan",1169080529,C
9469,Michigan,East North Central,10034113.0,"Sherman Township, Mason County, Michigan",1174454005,Start
9470,Michigan,East North Central,10034113.0,"Sherman Township, Newaygo County, Michigan",1167671216,Start
9471,Michigan,East North Central,10034113.0,"Sherman Township, Osceola County, Michigan",1174728976,Start
9472,Michigan,East North Central,10034113.0,"Sherman Township, St. Joseph County, Michigan",1167671235,Start
9473,Michigan,East North Central,10034113.0,"Sherwood, Michigan",1174055132,C
9474,Michigan,East North Central,10034113.0,"Sherwood Township, Michigan",1167671302,Start
9475,Michigan,East North Central,10034113.0,"Shiawassee Township, Michigan",1167671496,C
9476,Michigan,East North Central,10034113.0,"Shoreham, Michigan",1167671759,Start
9477,Michigan,East North Central,10034113.0,"Sidney Township, Michigan",1167671976,Start
9478,Michigan,East North Central,10034113.0,"Sigel Township, Michigan",1167672014,Start
9479,Michigan,East North Central,10034113.0,"Silver Creek Township, Michigan",1167672178,Start
9480,Michigan,East North Central,10034113.0,"Sims Township, Michigan",1167672485,Start
9481,Michigan,East North Central,10034113.0,"Skandia Township, Michigan",1172031179,C
9482,Michigan,East North Central,10034113.0,"Slagle Township, Michigan",1170392369,Start
9483,Michigan,East North Central,10034113.0,"Sodus Township, Michigan",1167674017,GA
9484,Michigan,East North Central,10034113.0,"Solon Township, Kent County, Michigan",1167674170,Start
9485,Michigan,East North Central,10034113.0,"Solon Township, Leelanau County, Michigan",1167674174,C
9486,Michigan,East North Central,10034113.0,"Somerset Township, Michigan",1172319124,C
9487,Michigan,East North Central,10034113.0,"Soo Township, Michigan",1133264374,Start
9488,Michigan,East North Central,10034113.0,"South Arm Township, Michigan",1167674333,C
9489,Michigan,East North Central,10034113.0,"South Branch Township, Crawford County, Michigan",1167674387,C
9490,Michigan,East North Central,10034113.0,"South Branch Township, Wexford County, Michigan",1170392428,C
9491,Michigan,East North Central,10034113.0,"Southfield, Michigan",1177681107,C
9492,Michigan,East North Central,10034113.0,"Southfield Township, Michigan",1167675119,C
9493,Michigan,East North Central,10034113.0,"Southgate, Michigan",1172893615,C
9494,Michigan,East North Central,10034113.0,"South Haven, Michigan",1153245638,C
9495,Michigan,East North Central,10034113.0,"South Haven Charter Township, Michigan",1164265897,Start
9496,Michigan,East North Central,10034113.0,"South Lyon, Michigan",1164495780,C
9497,Michigan,East North Central,10034113.0,"South Range, Michigan",1167674844,C
9498,Michigan,East North Central,10034113.0,"South Rockwood, Michigan",1172047116,C
9499,Michigan,East North Central,10034113.0,"Sparta, Michigan",1178731809,C
9500,Michigan,East North Central,10034113.0,"Sparta Township, Michigan",1167675366,Start
9501,Michigan,East North Central,10034113.0,"Spaulding Township, Michigan",1167675421,Start
9502,Michigan,East North Central,10034113.0,"Speaker Township, Michigan",1167675439,Start
9503,Michigan,East North Central,10034113.0,"Spencer Township, Michigan",1167675538,C
9504,Michigan,East North Central,10034113.0,"Spring Arbor Township, Michigan",1167675825,C
9505,Michigan,East North Central,10034113.0,"Springdale Township, Michigan",1174458495,Start
9506,Michigan,East North Central,10034113.0,"Springfield, Michigan",1133774522,C
9507,Michigan,East North Central,10034113.0,"Springfield Township, Kalkaska County, Michigan",1167676365,Start
9508,Michigan,East North Central,10034113.0,"Springfield Township, Oakland County, Michigan",1153555295,GA
9509,Michigan,East North Central,10034113.0,"Spring Lake, Michigan",1167676116,C
9510,Michigan,East North Central,10034113.0,"Spring Lake Township, Michigan",1167676093,Start
9511,Michigan,East North Central,10034113.0,"Springport, Michigan",1167676463,C
9512,Michigan,East North Central,10034113.0,"Springport Township, Michigan",1167676462,Start
9513,Michigan,East North Central,10034113.0,"Springvale Township, Michigan",1167676494,C
9514,Michigan,East North Central,10034113.0,"Springville Township, Michigan",1170392493,C
9515,Michigan,East North Central,10034113.0,"Spurr Township, Michigan",1177239354,Start
9516,Michigan,East North Central,10034113.0,"Stambaugh Township, Michigan",1168713229,Start
9517,Michigan,East North Central,10034113.0,"Standish, Michigan",1169967493,C
9518,Michigan,East North Central,10034113.0,"Standish Township, Michigan",1167677201,Start
9519,Michigan,East North Central,10034113.0,"Stannard Township, Michigan",1168637627,Start
9520,Michigan,East North Central,10034113.0,"Stanton Township, Michigan",1167677301,GA
9521,Michigan,East North Central,10034113.0,"Stanton, Michigan",1142723015,C
9522,Michigan,East North Central,10034113.0,"Stanwood, Michigan",1174910281,GA
9523,Michigan,East North Central,10034113.0,"Star Township, Michigan",1167677401,Start
9524,Michigan,East North Central,10034113.0,"Stephenson, Michigan",1177611430,GA
9525,Michigan,East North Central,10034113.0,"Sterling, Michigan",1167677834,Start
9526,Michigan,East North Central,10034113.0,"Sterling Heights, Michigan",1176719597,GA
9527,Michigan,East North Central,10034113.0,"Stevensville, Michigan",1167677914,C
9528,Michigan,East North Central,10034113.0,"Stockbridge, Michigan",1167678120,C
9529,Michigan,East North Central,10034113.0,"Stockbridge Township, Michigan",1167678117,C
9530,Michigan,East North Central,10034113.0,"Stronach Township, Michigan",1174458532,C
9531,Michigan,East North Central,10034113.0,"Sturgis, Michigan",1179539023,C
9532,Michigan,East North Central,10034113.0,"Sturgis Township, Michigan",1167678828,Start
9533,Michigan,East North Central,10034113.0,"Sugar Island Township, Michigan",1180033067,C
9534,Michigan,East North Central,10034113.0,"Sullivan Township, Michigan",1167679116,Start
9535,Michigan,East North Central,10034113.0,"Summerfield Township, Clare County, Michigan",1167679330,C
9536,Michigan,East North Central,10034113.0,"Summerfield Township, Monroe County, Michigan",1167679333,Start
9537,Michigan,East North Central,10034113.0,"Summit Township, Jackson County, Michigan",1167679460,Start
9538,Michigan,East North Central,10034113.0,"Summit Township, Mason County, Michigan",1174457172,C
9539,Michigan,East North Central,10034113.0,"Sumner Township, Michigan",1167679538,Start
9540,Michigan,East North Central,10034113.0,"Sumpter Township, Michigan",1167679569,GA
9541,Michigan,East North Central,10034113.0,"Sunfield, Michigan",1167679676,Start
9542,Michigan,East North Central,10034113.0,"Sunfield Township, Michigan",1167679668,Start
9543,Michigan,East North Central,10034113.0,"Superior Township, Chippewa County, Michigan",1177123327,Start
9544,Michigan,East North Central,10034113.0,"Superior Township, Washtenaw County, Michigan",1133777218,C
9545,Michigan,East North Central,10034113.0,"Surrey Township, Michigan",1174217490,C
9546,Michigan,East North Central,10034113.0,"Suttons Bay, Michigan",1133777651,C
9547,Michigan,East North Central,10034113.0,"Suttons Bay Township, Michigan",1167680061,C
9548,Michigan,East North Central,10034113.0,"Swan Creek Township, Michigan",1167680123,B
9549,Michigan,East North Central,10034113.0,"Swartz Creek, Michigan",1165459463,GA
9550,Michigan,East North Central,10034113.0,"Sweetwater Township, Michigan",1167680377,Start
9551,Michigan,East North Central,10034113.0,"Sylvan Township, Osceola County, Michigan",1167680573,Start
9552,Michigan,East North Central,10034113.0,"Sylvan Township, Washtenaw County, Michigan",1176025896,C
9553,Michigan,East North Central,10034113.0,"Sylvan Lake, Michigan",1156485980,C
9554,Michigan,East North Central,10034113.0,"Tallmadge Township, Michigan",1133777890,Start
9555,Michigan,East North Central,10034113.0,"Tawas Township, Michigan",1167681201,Start
9556,Michigan,East North Central,10034113.0,"Tawas City, Michigan",1177631236,C
9557,Michigan,East North Central,10034113.0,"Taylor, Michigan",1175094021,C
9558,Michigan,East North Central,10034113.0,"Taymouth Township, Michigan",1167681369,C
9559,Michigan,East North Central,10034113.0,"Tecumseh, Michigan",1174024557,GA
9560,Michigan,East North Central,10034113.0,"Tecumseh Township, Michigan",1167681445,Start
9561,Michigan,East North Central,10034113.0,"Tekonsha, Michigan",1167681508,Start
9562,Michigan,East North Central,10034113.0,"Tekonsha Township, Michigan",1167681506,Start
9563,Michigan,East North Central,10034113.0,"Texas Charter Township, Michigan",1148664919,Start
9564,Michigan,East North Central,10034113.0,"Thetford Township, Michigan",1167682127,GA
9565,Michigan,East North Central,10034113.0,"Thomas Township, Saginaw County, Michigan",233410582,Stub
9566,Michigan,East North Central,10034113.0,"Thompson Township, Michigan",1168641936,C
9567,Michigan,East North Central,10034113.0,"Thompsonville, Michigan",1173038898,GA
9568,Michigan,East North Central,10034113.0,"Thornapple Township, Michigan",1167682442,Start
9569,Michigan,East North Central,10034113.0,"Three Oaks, Michigan",1167682598,GA
9570,Michigan,East North Central,10034113.0,"Three Oaks Township, Michigan",1167682594,Start
9571,Michigan,East North Central,10034113.0,"Three Rivers, Michigan",1136466585,C
9572,Michigan,East North Central,10034113.0,"Tilden Township, Michigan",1172033127,Start
9573,Michigan,East North Central,10034113.0,"Tittabawassee Township, Michigan",1167683399,Start
9574,Michigan,East North Central,10034113.0,"Tobacco Township, Michigan",1133779352,C
9575,Michigan,East North Central,10034113.0,"Tompkins Township, Michigan",1167683776,Start
9576,Michigan,East North Central,10034113.0,"Torch Lake Township, Antrim County, Michigan",1167684099,C
9577,Michigan,East North Central,10034113.0,"Torch Lake Township, Houghton County, Michigan",1174690020,GA
9578,Michigan,East North Central,10034113.0,"Traverse City, Michigan",1176591137,B
9579,Michigan,East North Central,10034113.0,"Trenton, Michigan",1174701965,B
9580,Michigan,East North Central,10034113.0,"Trout Lake Township, Michigan",1167685645,C
9581,Michigan,East North Central,10034113.0,"Trowbridge Township, Michigan",1169334296,Start
9582,Michigan,East North Central,10034113.0,"Troy Township, Michigan",1167685719,Start
9583,Michigan,East North Central,10034113.0,"Turin Township, Michigan",1174457869,C
9584,Michigan,East North Central,10034113.0,"Turner, Michigan",1167686249,Start
9585,Michigan,East North Central,10034113.0,"Turner Township, Michigan",1167686242,Start
9586,Michigan,East North Central,10034113.0,"Tuscarora Township, Michigan",1167738763,C
9587,Michigan,East North Central,10034113.0,"Tuscola Township, Michigan",1167738781,Start
9588,Michigan,East North Central,10034113.0,"Tustin, Michigan",1176983102,C
9589,Michigan,East North Central,10034113.0,"Twining, Michigan",1167739060,Start
9590,Michigan,East North Central,10034113.0,"Tyrone Township, Kent County, Michigan",1167739286,C
9591,Michigan,East North Central,10034113.0,"Tyrone Township, Livingston County, Michigan",1167739296,C
9592,Michigan,East North Central,10034113.0,"Ubly, Michigan",1167739353,C
9593,Michigan,East North Central,10034113.0,"Unadilla Township, Michigan",1167739533,C
9594,Michigan,East North Central,10034113.0,"Union Township, Branch County, Michigan",1167739980,Start
9595,Michigan,East North Central,10034113.0,"Union Township, Grand Traverse County, Michigan",1167740129,C
9596,Michigan,East North Central,10034113.0,"Union Charter Township, Michigan",1139916166,C
9597,Michigan,East North Central,10034113.0,"Union City, Michigan",1169368906,C
9598,Michigan,East North Central,10034113.0,"Unionville, Michigan",1167740640,C
9599,Michigan,East North Central,10034113.0,"Utica, Michigan",1176720203,C
9600,Michigan,East North Central,10034113.0,"Valley Township, Michigan",1167741746,Start
9601,Michigan,East North Central,10034113.0,"Van Buren Charter Township, Michigan",817101551,Stub
9602,Michigan,East North Central,10034113.0,"Vandalia, Michigan",1167742199,C
9603,Michigan,East North Central,10034113.0,"Vanderbilt, Michigan",1167742226,C
9604,Michigan,East North Central,10034113.0,"Vassar, Michigan",1178243717,C
9605,Michigan,East North Central,10034113.0,"Vassar Township, Michigan",1167742395,Start
9606,Michigan,East North Central,10034113.0,"Venice Township, Michigan",1167742602,Start
9607,Michigan,East North Central,10034113.0,"Vergennes Township, Michigan",1167742780,C
9608,Michigan,East North Central,10034113.0,"Vermontville, Michigan",1177392951,C
9609,Michigan,East North Central,10034113.0,"Vermontville Township, Michigan",1133849530,Start
9610,Michigan,East North Central,10034113.0,"Vernon Township, Isabella County, Michigan",1167742909,Start
9611,Michigan,East North Central,10034113.0,"Vernon, Michigan",1167742979,C
9612,Michigan,East North Central,10034113.0,"Vernon Township, Shiawassee County, Michigan",1171862255,Start
9613,Michigan,East North Central,10034113.0,"Verona Township, Michigan",1167743018,Start
9614,Michigan,East North Central,10034113.0,"Vevay Township, Michigan",1167743215,C
9615,Michigan,East North Central,10034113.0,"Vicksburg, Michigan",1167743263,C
9616,Michigan,East North Central,10034113.0,"Victor Township, Michigan",1167743284,Start
9617,Michigan,East North Central,10034113.0,"Victory Township, Michigan",1174457110,C
9618,Michigan,East North Central,10034113.0,"Vienna Township, Genesee County, Michigan",1178606851,GA
9619,Michigan,East North Central,10034113.0,"Vienna Township, Montmorency County, Michigan",1178988568,Start
9620,Michigan,East North Central,10034113.0,"Village of Clarkston, Michigan",529179721,Stub
9621,Michigan,East North Central,10034113.0,"Village of Grosse Pointe Shores, Michigan",671856447,Stub
9622,Michigan,East North Central,10034113.0,"Volinia Township, Michigan",1167744327,GA
9623,Michigan,East North Central,10034113.0,"Wakefield, Michigan",1167341039,B
9624,Michigan,East North Central,10034113.0,"Wakefield Township, Michigan",1172388943,Start
9625,Michigan,East North Central,10034113.0,"Wakeshma Township, Michigan",1167776680,Start
9626,Michigan,East North Central,10034113.0,"Waldron, Michigan",1167776839,C
9627,Michigan,East North Central,10034113.0,"Wales Township, Michigan",1167776849,C
9628,Michigan,East North Central,10034113.0,"Walker Township, Michigan",1167776938,Start
9629,Michigan,East North Central,10034113.0,"Walker, Michigan",1142733344,C
9630,Michigan,East North Central,10034113.0,"Walkerville, Michigan",1169388752,C
9631,Michigan,East North Central,10034113.0,"Walled Lake, Michigan",1133850772,GA
9632,Michigan,East North Central,10034113.0,"Walton Township, Michigan",1167835883,C
9633,Michigan,East North Central,10034113.0,"Warner Township, Michigan",1167836152,Start
9634,Michigan,East North Central,10034113.0,"Warren, Michigan",1175783970,GA
9635,Michigan,East North Central,10034113.0,"Warren Township, Michigan",1167836233,Start
9636,Michigan,East North Central,10034113.0,"Washington Township, Gratiot County, Michigan",1167836634,Start
9637,Michigan,East North Central,10034113.0,"Washington Township, Macomb County, Michigan",1167231124,C
9638,Michigan,East North Central,10034113.0,"Washington Township, Sanilac County, Michigan",1167836862,Start
9639,Michigan,East North Central,10034113.0,"Waterford Charter Township, Michigan",233722223,Stub
9640,Michigan,East North Central,10034113.0,"Waterloo Township, Michigan",1167837157,Start
9641,Michigan,East North Central,10034113.0,"Watersmeet Township, Michigan",1167837212,C
9642,Michigan,East North Central,10034113.0,"Watertown Charter Township, Michigan",1133851446,Start
9643,Michigan,East North Central,10034113.0,"Watertown Township, Sanilac County, Michigan",1167837223,C
9644,Michigan,East North Central,10034113.0,"Watertown Township, Tuscola County, Michigan",1167837226,Start
9645,Michigan,East North Central,10034113.0,"Watervliet, Michigan",1165906786,C
9646,Michigan,East North Central,10034113.0,"Watervliet Township, Michigan",1133851626,Start
9647,Michigan,East North Central,10034113.0,"Watson Township, Michigan",1167837276,Start
9648,Michigan,East North Central,10034113.0,"Waucedah Township, Michigan",1167837333,Start
9649,Michigan,East North Central,10034113.0,"Waverly Township, Cheboygan County, Michigan",1167837579,Start
9650,Michigan,East North Central,10034113.0,"Waverly Township, Van Buren County, Michigan",1167837679,Start
9651,Michigan,East North Central,10034113.0,"Wawatam Township, Michigan",1167837935,Start
9652,Michigan,East North Central,10034113.0,"Wayland, Michigan",1178333597,C
9653,Michigan,East North Central,10034113.0,"Wayland Township, Michigan",1167838226,Start
9654,Michigan,East North Central,10034113.0,"Wayne Township, Michigan",1167838517,Start
9655,Michigan,East North Central,10034113.0,"Wayne, Michigan",1133851933,C
9656,Michigan,East North Central,10034113.0,"Weare Township, Michigan",1167838631,Start
9657,Michigan,East North Central,10034113.0,"Webber Township, Michigan",1167838676,Start
9658,Michigan,East North Central,10034113.0,"Webberville, Michigan",1172409773,C
9659,Michigan,East North Central,10034113.0,"Webster Township, Michigan",1167838739,C
9660,Michigan,East North Central,10034113.0,"Weesaw Township, Michigan",1167838851,Start
9661,Michigan,East North Central,10034113.0,"Weldon Township, Michigan",1167838962,Start
9662,Michigan,East North Central,10034113.0,"Wellington Township, Michigan",1167839009,Start
9663,Michigan,East North Central,10034113.0,"Wells Township, Delta County, Michigan",1167839051,Start
9664,Michigan,East North Central,10034113.0,"Wells Township, Marquette County, Michigan",1172035307,C
9665,Michigan,East North Central,10034113.0,"Wells Township, Tuscola County, Michigan",1167839064,Start
9666,Michigan,East North Central,10034113.0,"West Bloomfield Charter Township, Michigan",233755803,Stub
9667,Michigan,East North Central,10034113.0,"West Branch Township, Dickinson County, Michigan",1167839438,Start
9668,Michigan,East North Central,10034113.0,"West Branch Township, Marquette County, Michigan",1172036461,C
9669,Michigan,East North Central,10034113.0,"West Branch Township, Missaukee County, Michigan",1167839449,B
9670,Michigan,East North Central,10034113.0,"West Branch, Michigan",1178955997,GA
9671,Michigan,East North Central,10034113.0,"West Branch Township, Ogemaw County, Michigan",1173735680,Start
9672,Michigan,East North Central,10034113.0,"Westland, Michigan",1177421953,GA
9673,Michigan,East North Central,10034113.0,"Westphalia, Michigan",1167840552,C
9674,Michigan,East North Central,10034113.0,"Westphalia Township, Michigan",1167840546,Start
9675,Michigan,East North Central,10034113.0,"West Traverse Township, Michigan",1173360392,Start
9676,Michigan,East North Central,10034113.0,"Wexford Township, Michigan",1170392585,C
9677,Michigan,East North Central,10034113.0,"Wheatfield Township, Michigan",1167840751,Start
9678,Michigan,East North Central,10034113.0,"Wheatland Township, Hillsdale County, Michigan",1171806956,C
9679,Michigan,East North Central,10034113.0,"Wheatland Township, Mecosta County, Michigan",1177477099,C
9680,Michigan,East North Central,10034113.0,"Wheatland Township, Sanilac County, Michigan",1167840791,Start
9681,Michigan,East North Central,10034113.0,"Wheeler Township, Michigan",1175063950,Start
9682,Michigan,East North Central,10034113.0,"White Cloud, Michigan",1144753053,C
9683,Michigan,East North Central,10034113.0,"Whitefish Township, Michigan",1180027102,GA
9684,Michigan,East North Central,10034113.0,"Whiteford Township, Michigan",1172410506,C
9685,Michigan,East North Central,10034113.0,"Whitehall, Michigan",1178942506,C
9686,Michigan,East North Central,10034113.0,"Whitehall Township, Michigan",1167841404,Start
9687,Michigan,East North Central,10034113.0,"White Lake Township, Michigan",1155704221,C
9688,Michigan,East North Central,10034113.0,"White Oak Township, Michigan",1167841180,Start
9689,Michigan,East North Central,10034113.0,"White Pigeon, Michigan",1133854823,C
9690,Michigan,East North Central,10034113.0,"White Pigeon Township, Michigan",1167841227,Start
9691,Michigan,East North Central,10034113.0,"White River Township, Michigan",1167841260,Start
9692,Michigan,East North Central,10034113.0,"Whitewater Township, Michigan",1170591085,C
9693,Michigan,East North Central,10034113.0,"Whitney Township, Michigan",1167841599,Start
9694,Michigan,East North Central,10034113.0,"Whittemore, Michigan",1175648405,C
9695,Michigan,East North Central,10034113.0,"Wilber Township, Michigan",1167841794,Start
9696,Michigan,East North Central,10034113.0,"Wilcox Township, Michigan",1167841833,Start
9697,Michigan,East North Central,10034113.0,"Williams Township, Michigan",1146874088,C
9698,Michigan,East North Central,10034113.0,"Williamston, Michigan",1142708657,C
9699,Michigan,East North Central,10034113.0,"Williamstown Township, Michigan",1167842239,C
9700,Michigan,East North Central,10034113.0,"Wilmot Township, Michigan",1175262926,Start
9701,Michigan,East North Central,10034113.0,"Wilson Township, Alpena County, Michigan",1167842597,Start
9702,Michigan,East North Central,10034113.0,"Wilson Township, Charlevoix County, Michigan",1167842606,C
9703,Michigan,East North Central,10034113.0,"Windsor Charter Township, Michigan",1158852641,Start
9704,Michigan,East North Central,10034113.0,"Winfield Township, Michigan",1167842949,Start
9705,Michigan,East North Central,10034113.0,"Winsor Township, Michigan",1167843195,Start
9706,Michigan,East North Central,10034113.0,"Winterfield Township, Michigan",1167843236,C
9707,Michigan,East North Central,10034113.0,"Wise Township, Michigan",1172738647,C
9708,Michigan,East North Central,10034113.0,"Wisner Township, Michigan",1167843358,B
9709,Michigan,East North Central,10034113.0,"Wixom, Michigan",1178431286,GA
9710,Michigan,East North Central,10034113.0,"Wolverine, Michigan",1169137784,GA
9711,Michigan,East North Central,10034113.0,"Wolverine Lake, Michigan",1167843558,C
9712,Michigan,East North Central,10034113.0,"Woodbridge Township, Michigan",1167843678,C
9713,Michigan,East North Central,10034113.0,"Woodhaven, Michigan",1175248018,C
9714,Michigan,East North Central,10034113.0,"Woodhull Township, Michigan",1167843736,Start
9715,Michigan,East North Central,10034113.0,"Woodland, Michigan",1167843895,Start
9716,Michigan,East North Central,10034113.0,"Woodland Township, Michigan",1167843866,Start
9717,Michigan,East North Central,10034113.0,"Woodstock Township, Michigan",1167844147,Start
9718,Michigan,East North Central,10034113.0,"Worth Township, Michigan",1167844364,C
9719,Michigan,East North Central,10034113.0,"Wright Township, Hillsdale County, Michigan",1172412328,C
9720,Michigan,East North Central,10034113.0,"Wright Township, Ottawa County, Michigan",1167844454,C
9721,Michigan,East North Central,10034113.0,"Wyandotte, Michigan",1172269048,B
9722,Michigan,East North Central,10034113.0,"Wyoming, Michigan",1178590741,B
9723,Michigan,East North Central,10034113.0,"Yale, Michigan",1165830850,C
9724,Michigan,East North Central,10034113.0,"Yankee Springs Township, Michigan",1167348921,Start
9725,Michigan,East North Central,10034113.0,"Yates Township, Michigan",1167348346,Start
9726,Michigan,East North Central,10034113.0,"York Charter Township, Michigan",820689363,Stub
9727,Michigan,East North Central,10034113.0,"Ypsilanti, Michigan",1180041355,GA
9728,Michigan,East North Central,10034113.0,"Ypsilanti Charter Township, Michigan",1171959449,C
9729,Michigan,East North Central,10034113.0,"Zeeland, Michigan",1175113902,C
9730,Michigan,East North Central,10034113.0,"Zeeland Charter Township, Michigan",1176318828,C
9731,Michigan,East North Central,10034113.0,"Zilwaukee, Michigan",1179049493,C
9732,Michigan,East North Central,10034113.0,"Zilwaukee Township, Michigan",1168635920,Start
9733,Minnesota,West North Central,5717184.0,Minneapolis,1180259360,FA
9734,Minnesota,West North Central,5717184.0,"Saint Paul, Minnesota",1179893300,GA
9735,Minnesota,West North Central,5717184.0,"Rochester, Minnesota",1180147639,GA
9736,Minnesota,West North Central,5717184.0,"Bloomington, Minnesota",1180306268,B
9737,Minnesota,West North Central,5717184.0,"Duluth, Minnesota",1178630633,B
9738,Minnesota,West North Central,5717184.0,"Brooklyn Park, Minnesota",1179875524,C
9739,Minnesota,West North Central,5717184.0,"Plymouth, Minnesota",1178756578,C
9740,Minnesota,West North Central,5717184.0,"Woodbury, Minnesota",1178686200,GA
9741,Minnesota,West North Central,5717184.0,"Lakeville, Minnesota",1179743075,C
9742,Minnesota,West North Central,5717184.0,"Blaine, Minnesota",1180326328,C
9743,Minnesota,West North Central,5717184.0,"Maple Grove, Minnesota",1178417102,GA
9744,Minnesota,West North Central,5717184.0,"St. Cloud, Minnesota",1178002015,B
9745,Minnesota,West North Central,5717184.0,"Eagan, Minnesota",1178184738,GA
9746,Minnesota,West North Central,5717184.0,"Burnsville, Minnesota",1176094804,GA
9747,Minnesota,West North Central,5717184.0,"Coon Rapids, Minnesota",1179284295,GA
9748,Minnesota,West North Central,5717184.0,"Eden Prairie, Minnesota",1179741461,GA
9749,Minnesota,West North Central,5717184.0,"Apple Valley, Minnesota",1178683470,GA
9750,Minnesota,West North Central,5717184.0,"Minnetonka, Minnesota",1171520018,GA
9751,Minnesota,West North Central,5717184.0,"Edina, Minnesota",1177587710,C
9752,Minnesota,West North Central,5717184.0,"St. Louis Park, Minnesota",1174128393,C
9753,Minnesota,West North Central,5717184.0,"Shakopee, Minnesota",1172806615,C
9754,Minnesota,West North Central,5717184.0,"Mankato, Minnesota",1175550425,B
9755,Minnesota,West North Central,5717184.0,"Moorhead, Minnesota",1179544477,GA
9756,Minnesota,West North Central,5717184.0,"Cottage Grove, Minnesota",1165645287,C
9757,Minnesota,West North Central,5717184.0,"Maplewood, Minnesota",1165892112,C
9758,Minnesota,West North Central,5717184.0,"Richfield, Minnesota",1177440940,GA
9759,Minnesota,West North Central,5717184.0,"Inver Grove Heights, Minnesota",1165750842,GA
9760,Minnesota,West North Central,5717184.0,"Roseville, Minnesota",1175705136,GA
9761,Minnesota,West North Central,5717184.0,"Andover, Minnesota",1170282736,C
9762,Minnesota,West North Central,5717184.0,"Savage, Minnesota",1169121332,GA
9763,Minnesota,West North Central,5717184.0,"Brooklyn Center, Minnesota",1179555051,GA
9764,Minnesota,West North Central,5717184.0,"Fridley, Minnesota",1179967914,GA
9765,Minnesota,West North Central,5717184.0,"Ramsey, Minnesota",1169768297,C
9766,Minnesota,West North Central,5717184.0,"Chaska, Minnesota",1179252713,GA
9767,Minnesota,West North Central,5717184.0,"Prior Lake, Minnesota",1179636816,C
9768,Minnesota,West North Central,5717184.0,"Oakdale, Minnesota",1179543056,GA
9769,Minnesota,West North Central,5717184.0,"Rosemount, Minnesota",1179744780,C
9770,Minnesota,West North Central,5717184.0,"Elk River, Minnesota",1175710605,C
9771,Minnesota,West North Central,5717184.0,"Shoreview, Minnesota",1179882337,GA
9772,Minnesota,West North Central,5717184.0,"Owatonna, Minnesota",1179160857,C
9773,Minnesota,West North Central,5717184.0,"Chanhassen, Minnesota",1165538975,C
9774,Minnesota,West North Central,5717184.0,"Austin, Minnesota",1178561811,GA
9775,Minnesota,West North Central,5717184.0,"Winona, Minnesota",1178886347,C
9776,Minnesota,West North Central,5717184.0,"Faribault, Minnesota",1165746731,C
9777,Minnesota,West North Central,5717184.0,"Farmington, Minnesota",1177511930,GA
9778,Minnesota,West North Central,5717184.0,"White Bear Lake, Minnesota",1165907446,C
9779,Minnesota,West North Central,5717184.0,"Champlin, Minnesota",1174710473,C
9780,Minnesota,West North Central,5717184.0,"Otsego, Minnesota",1165896880,C
9781,Minnesota,West North Central,5717184.0,"New Brighton, Minnesota",1178616166,C
9782,Minnesota,West North Central,5717184.0,"Crystal, Minnesota",1170054834,C
9783,Minnesota,West North Central,5717184.0,"Columbia Heights, Minnesota",1177979679,C
9784,Minnesota,West North Central,5717184.0,"Lino Lakes, Minnesota",1179747843,GA
9785,Minnesota,West North Central,5717184.0,"West St. Paul, Minnesota",1176446404,C
9786,Minnesota,West North Central,5717184.0,"Hastings, Minnesota",1174707448,GA
9787,Minnesota,West North Central,5717184.0,"Golden Valley, Minnesota",1179915159,GA
9788,Minnesota,West North Central,5717184.0,"Willmar, Minnesota",1167462288,GA
9789,Minnesota,West North Central,5717184.0,"New Hope, Minnesota",1174451177,C
9790,Minnesota,West North Central,5717184.0,"Northfield, Minnesota",1177288901,C
9791,Minnesota,West North Central,5717184.0,"Forest Lake, Minnesota",1177844018,C
9792,Minnesota,West North Central,5717184.0,"South St. Paul, Minnesota",1176563372,C
9793,Minnesota,West North Central,5717184.0,"St. Michael, Minnesota",1174774453,C
9794,Minnesota,West North Central,5717184.0,"Sartell, Minnesota",1162581808,GA
9795,Minnesota,West North Central,5717184.0,"Stillwater, Minnesota",1180138999,C
9796,Minnesota,West North Central,5717184.0,"Buffalo, Minnesota",1165537589,C
9797,Minnesota,West North Central,5717184.0,"Albert Lea, Minnesota",1179926832,GA
